,assets,avg_price_last_30_days_usd,cumulative_units,equity,market_cap,__row_index,APR,APR_daily,APR_Decimal,staked_ETH,simple_interest_daily,simple_interest_accumulated,compound_interest,total_compound_interest
2023-07-09 00:00:00+00:00,39525.10499175,69.102979,30,-2073.08937,2073.08937,218,3.7885569293941477,0.0001037960802573739,0.037885569293941476,19762.552495875,2.051275484952406,248.39478343626922,20012.512110938693,249.9596150636935
2023-07-10 00:00:00+00:00,39515.414055542,69.102979,30,-2073.08937,2073.08937,217,3.8346462364213787,0.000105058800997846,0.03834646236421379,19757.707027771,2.0757210108043367,250.47050444707355,20009.768624302957,252.06159653195573
2023-07-11 00:00:00+00:00,39690.776792917,69.102979,30,-2073.08937,2073.08937,216,4.061547314290402,0.00011127526888466853,0.040615473142904014,19845.3883964585,2.2083009299366005,252.67880537701015,20099.686342142326,254.29794568382567
2023-07-12 00:00:00+00:00,40869.901814417,62.1635575,31,-1927.0702825,1927.0702825,215,3.7964884996324058,0.00010401338355157275,0.037964884996324055,20434.9509072085,2.125508386569037,254.8043137635792,20691.400811668653,256.44990446015436
2023-07-13 00:00:00+00:00,41485.034053,44.905288333,32,-1436.969226667,1436.969226667,214,3.882967297470875,0.00010638266568413355,0.03882967297470875,20742.5170265,2.2066442542775975,257.0109580178568,21001.200857038886,258.68383053888465
2023-07-14 00:00:00+00:00,43061.766249,46.612015,32,-1491.58448,1491.58448,213,4.222144162259645,0.00011567518252766152,0.04222144162259645,21530.8831245,2.4905888354082846,259.5015468532651,21792.08746717361,261.20434267360906
2023-07-15 00:00:00+00:00,42000.08808375,45.46280625,32,-1454.8098,1454.8098,212,3.773256022278959,0.0001033768773227112,0.03773256022278959,21000.044041875,2.1709189766884442,261.6724658299535,21263.446306014586,263.4022641395859
2023-07-16 00:00:00+00:00,41940.02347375,45.397789583,32,-1452.729266667,1452.729266667,211,3.7594549051549566,0.00010299876452479333,0.03759454905154957,20970.011736875,2.1598853009685404,263.83235113092206,21235.60101642333,265.5892795483305
2023-07-17 00:00:00+00:00,41588.292716125,45.017060208,32,-1440.545926667,1440.545926667,210,4.06508216474504,0.00011137211410260385,0.0406508216474504,20794.1463580625,2.3158880408563807,266.14823917177847,21062.081104891233,267.9347468287342
2023-07-18 00:00:00+00:00,41284.297040875,44.688001458,32,-1430.016046667,1430.016046667,209,3.887490058890189,0.00010650657695589559,0.03887490058890189,20642.1485204375,2.198524579927003,268.34676375170545,20912.310328658892,270.1618082213936
2023-07-19 00:00:00+00:00,41381.992490875,44.793751458,32,-1433.400046667,1433.400046667,208,3.990450138123322,0.00010932740104447457,0.03990450138123322,20690.9962454375,2.2620928445346635,270.6088565962401,20963.44968259178,272.4534371542795
2023-07-20 00:00:00+00:00,41257.4760215,44.658969167,32,-1429.087013333,1429.087013333,207,4.151697097350015,0.00011374512595479492,0.04151697097350015,20628.73801075,2.3464184033212243,272.95527499956137,20903.568856558126,274.83084580812647
2023-07-21 00:00:00+00:00,41104.7092845,44.4936075,32,-1423.79544,1423.79544,206,4.158219562691958,0.00011392382363539612,0.04158219562691958,20552.35464225,2.3414028255558037,275.2966778251172,20829.55820066449,277.20355841449054
2023-07-22 00:00:00+00:00,41043.034013375,35.90304125,33,-1184.80036125,1184.80036125,205,4.050543795933329,0.00011097380262831038,0.04050543795933329,20521.5170066875,2.2773507779336533,277.5740286030508,20801.028678212904,279.5116715254044
2023-07-23 00:00:00+00:00,40786.38388175,35.6785325,33,-1177.3915725,1177.3915725,204,3.797393378350368,0.00010403817474932515,0.03797393378350368,20393.191940875,2.1216704668412825,279.6956990698921,20674.85436275137,281.6624218763718
2023-07-24 00:00:00+00:00,40370.742618125,35.31494375,33,-1165.39314375,1165.39314375,203,4.101066826747424,0.00011235799525335408,0.04101066826747424,20185.3713090625,2.267987853730834,281.96368692362296,20469.33336581766,283.96205675516103
2023-07-25 00:00:00+00:00,40292.758409083,35.246725833,33,-1163.1419525,1163.1419525,202,4.131775250692126,0.00011319932193677058,0.04131775250692126,20146.3792045415,2.280556465435153,284.2442433890581,20432.653962074375,286.2747575328758
2023-07-26 00:00:00+00:00,40408.499391958,35.347972083,33,-1166.48307875,1166.48307875,201,4.1258228130212755,0.00011303624145263769,0.04125822813021276,20204.249695979,2.2838124470040637,286.52805583606215,20492.840625381494,288.5909294024932
2023-07-27 00:00:00+00:00,29415.300469042,35.552617917,33,-1173.23639125,1173.23639125,200,4.07441786233518,0.00011162788663932,0.0407441786233518,14707.650234521,1.6417839131098781,288.169839749172,14997.915162632155,290.2649281111553
2023-07-28 00:00:00+00:00,29365.3826015,35.492285,33,-1171.245405,1171.245405,199,4.0083170145643425,0.00010981690450861211,0.04008317014564342,14682.69130075,1.6124077085038926,289.7822474576759,14974.600512565552,291.9092118155513
2023-07-29 00:00:00+00:00,29479.67963391,26.722822042,34,-908.57594943,908.57594943,198,4.266719180816931,0.00011689641591279265,0.042667191808169316,14739.839816955,1.7230344457307132,291.5052819034066,15033.506186356915,293.6663694019153
2023-07-30 00:00:00+00:00,29460.351243774,26.705301189,34,-907.980240432,907.980240432,197,3.545029236299589,9.712408866574218e-05,0.03545029236299589,14730.175621887,1.4306548831621069,292.93593678656873,15025.301168250578,295.1255463635789
2023-07-31 00:00:00+00:00,504460.6545237,24.975188,35,-874.13158,874.13158,196,5.692577000866071,0.00015596101372235808,0.056925770008660705,252230.32726185,39.33809753128026,332.274034317849,252564.83693382423,334.5096719742287
2023-08-01 00:00:00+00:00,30726.992946375,23.889032917,36,-860.005185,860.005185,195,3.910675356838024,0.00010714179059830203,0.03910675356838024,15363.4964731875,1.646072521988007,333.920106839837,15699.688057648937,336.1915844614359
2023-08-02 00:00:00+00:00,30987.65164425,24.520192875,37,-907.247136375,907.247136375,194,4.072783597096479,0.0001115831122492186,0.04072783597096479,15493.825822125,1.7288493058800156,335.648956145717,15831.783769195621,337.95794707062123
2023-08-03 00:00:00+00:00,30777.559352083,23.594388932,38,-896.586779427,896.586779427,193,4.088952250286238,0.00011202608904893802,0.04088952250286238,15388.7796760415,1.7239448023427129,337.37290094805974,15728.49942802154,339.7197519800393
2023-08-04 00:00:00+00:00,30753.986362525,23.653934142,39,-922.503431525,922.503431525,192,3.839131378719554,0.0001051816816087549,0.03839131378719554,15376.9931812625,1.6173780008915475,338.9902789489513,15718.366043538219,341.37286227571894
2023-08-05 00:00:00+00:00,30694.905605433,23.065416443,40,-922.616657733,922.616657733,191,3.8694122511176774,0.00010601129455116923,0.03869412251117677,15347.4528027165,1.6270033396789467,340.61728228863024,15690.488857710952,343.03605499445257
2023-08-06 00:00:00+00:00,30717.628537733,22.635855794,41,-928.070087552,928.070087552,190,3.6790483022976703,0.0001007958438985663,0.0367904830229767,15358.8142688665,1.5481046455117404,342.16538693414196,15703.433005115114,344.61873624861437
2023-08-07 00:00:00+00:00,30734.9533617,25.295358725,42,-1062.40506645,1062.40506645,189,3.7695282147025897,0.00010327474560829013,0.037695282147025895,15367.47668085,1.5870722448561145,343.7524591789981,15713.718079755788,346.2413989057877
2023-08-08 00:00:00+00:00,30958.263416708,25.893065958,43,-1113.401836208,1113.401836208,188,3.986510967191501,0.00010921947855319181,0.03986510967191501,15479.131708354,1.690622693642601,345.4430818726407,15827.101546258473,347.969837904473
2023-08-09 00:00:00+00:00,31229.800809437,26.120176101,43,-1123.167572341,1123.167572341,187,3.8936556258283335,0.00010667549659803654,0.038936556258283336,15614.9004047185,1.6657272550022277,347.1088091276429,15964.573089733234,349.67268501473336
2023-08-10 00:00:00+00:00,31144.927408896,24.188532787,44,-1064.295442637,1064.295442637,186,3.905707224971281,0.00010700567739647345,0.03905707224971281,15572.463704448,1.6663420274264547,348.7751511550694,15923.840148452686,351.37644400468525
2023-08-11 00:00:00+00:00,31106.301516875,22.415241652,45,-1008.68587433,1008.68587433,185,3.860207149251692,0.00010575909997949841,0.03860207149251692,15553.1507584375,1.6448872260578031,350.4200383811272,15906.209250924716,353.0584924872164
2023-08-12 00:00:00+00:00,31164.662272488,22.53536249,46,-1036.626674548,1036.626674548,184,3.7284476463649874,0.00010214925058534212,0.03728447646364987,15582.331136244,1.5917234479399671,352.01176182906715,15937.017416839575,354.6862805955752
2023-08-13 00:00:00+00:00,31188.1786866,22.39074884,47,-1052.36519548,1052.36519548,183,3.6033830376461315,9.872282294920908e-05,0.036033830376461316,15594.0893433,1.5394925212927542,353.5512543503599,15950.35013204775,356.26078874774976
2023-08-14 00:00:00+00:00,31148.58529635,22.367633011,48,-1073.64638455,1073.64638455,182,3.681889350933612,0.00010087368084749621,0.03681889350933612,15574.292648175,1.5710362260175117,355.1222905763774,15932.160410485869,357.8677623108688
2023-08-15 00:00:00+00:00,31033.555398187,22.285030655,48,-1069.681471437,1069.681471437,181,3.9546989055791113,0.00010834791522134551,0.03954698905579111,15516.7776990935,1.6812105146498473,356.8035010910272,15876.36544614499,359.5877470514897
2023-08-16 00:00:00+00:00,30755.249314687,22.08518054,48,-1060.088665937,1060.088665937,180,4.113409073158703,0.0001126961389906494,0.04113409073158703,15377.6246573435,1.7329989257300205,358.53650001675726,15738.98592747144,361.36127012793986
2023-08-17 00:00:00+00:00,29867.026633354,22.24051043,49,-1089.785011077,1089.785011077,179,4.066298208043206,0.00011140543035734811,0.040662982080432064,14933.513316677,1.6636744777915902,360.20017449454883,15296.578518890543,363.06520221354367
2023-08-18 00:00:00+00:00,28310.061337163,21.081114708,49,-1032.974620696,1032.974620696,178,5.336852808102126,0.0001462151454274555,0.05336852808102126,14155.0306685815,2.0696798677367365,362.26985436228557,14520.218636294121,365.1879677126217
2023-08-19 00:00:00+00:00,28168.882623808,20.815460244,50,-1040.773012199,1040.773012199,177,3.884316594190282,0.00010641963271754197,0.03884316594190282,14084.441311904,1.4988610714445987,363.76871543373016,14451.167003857465,366.7256919534648
2023-08-20 00:00:00+00:00,28282.425165433,20.899362765,50,-1044.968138241,1044.968138241,176,3.675831566317764,0.00010070771414569216,0.03675831566317764,14141.2125827165,1.4241291944536785,365.1928446281838,14509.399335970575,368.1867532540746
2023-08-21 00:00:00+00:00,28279.183106517,19.968171668,51,-1018.376755047,1018.376755047,175,3.838168177646805,0.00010515529253826863,0.03838168177646805,14139.5915532585,1.4868528861545296,366.67969751433833,14509.303876184475,369.71232292597415
2023-08-22 00:00:00+00:00,27947.309040717,19.733832568,51,-1006.425460947,1006.425460947,174,3.812793672314563,0.00010446010061135788,0.03812793672314563,13973.6545203585,1.4596893571050047,368.1393868714433,14344.865152828028,371.2106324695287
2023-08-23 00:00:00+00:00,27980.222986675,19.757073385,51,-1007.610742621,1007.610742621,173,3.9013320406833363,0.00010688580933379004,0.03901332040683336,13990.1114933375,1.4953443896353367,369.6347312610787,14362.857147345549,372.7456540080493
2023-08-24 00:00:00+00:00,28164.502565383,19.886649783,52,-1034.105788733,1034.105788733,172,3.925926394926166,0.00010755962725825112,0.03925926394926166,14082.2512826915,1.5146816989233265,371.149412960002,14456.55171078208,374.30042809057886
2023-08-25 00:00:00+00:00,27982.415371954,19.758079991,52,-1027.420159532,1027.420159532,171,3.930989990888677,0.00010769835591475829,0.039309899908886774,13991.207685977,1.5068300650416526,372.65624302504364,14367.055255673344,375.84756969634327
2023-08-26 00:00:00+00:00,27934.270524767,19.825421032,53,-1050.7473147,1050.7473147,170,3.7824869432060315,0.00010362977926591867,0.037824869432060315,13967.1352623835,1.447411144218031,374.1036541692617,14344.469192224744,377.33392984124475
2023-08-27 00:00:00+00:00,27992.034410967,19.858291689,54,-1072.3477512,1072.3477512,169,3.4767393770681587,9.525313361830573e-05,0.03476739377068159,13996.0172054835,1.3331644969980259,375.43681866625974,14374.72024206098,378.703036577479
2023-08-28 00:00:00+00:00,27916.143003033,20.794674927,54,-1122.91244604,1122.91244604,168,3.7757498630109536,0.00010344520172632749,0.037757498630109534,13958.0715015165,1.4438955221848773,376.88071418844464,14338.257608628177,380.1861071116764
2023-08-29 00:00:00+00:00,28485.939156675,20.996449133,55,-1154.804702333,1154.804702333,167,4.2304551868233595,0.00011590288183077697,0.04230455186823359,14242.9695783375,1.6508012199574025,378.5315154084021,14624.850551334579,381.8809729970799
2023-08-30 00:00:00+00:00,28465.586539725,21.490854969,56,-1203.487878267,1203.487878267,166,4.113726273713217,0.00011270482941680046,0.04113726273713217,14232.7932698625,1.6041045376044387,380.1356199460065,14616.321387227103,383.5281173646017
2023-08-31 00:00:00+00:00,28042.903805817,21.316621737,56,-1193.730817253,1193.730817253,165,3.6575314721950907,0.00010020634170397509,0.036575314721950906,14021.4519029085,1.4050384005687009,381.5406583465752,14406.423490623252,384.9715877147519
2023-09-01 00:00:00+00:00,27209.280527017,20.504335299,56,-1148.242776751,1148.242776751,164,3.7711438934764114,0.00010331901078017565,0.03771143893476411,13604.6402635085,1.4056179740458463,382.94627632062105,13991.05724408092,386.41698057241956
2023-09-02 00:00:00+00:00,27150.312505958,20.68860672,56,-1158.561976315,1158.561976315,163,3.431301405791567,9.400825769291964e-05,0.03431301405791567,13575.156252979,1.2761767872516994,384.22245310787275,13962.88573672576,387.7294837467598
2023-09-03 00:00:00+00:00,27157.4628717,20.631443515,56,-1155.360836824,1155.360836824,162,3.258816318911384,8.928263887428449e-05,0.03258816318911384,13578.73143585,1.21234497515789,385.4347980830306,13967.707882083398,388.9764462333969
2023-09-04 00:00:00+00:00,27113.377025225,20.865266574,56,-1168.454928156,1168.454928156,161,3.521916274137814,9.649085682569353e-05,0.03521916274137814,13556.6885126125,1.3080964903010168,386.7428945733316,13947.01058800678,390.32207539428055
2023-09-05 00:00:00+00:00,27059.136690325,21.125876462,56,-1183.0490819,1183.0490819,160,3.677568793026479,0.00010075530939798573,0.03677568793026479,13529.5683451625,1.3631758446380413,388.10607041796965,13921.292923422889,391.72457826038953
2023-09-06 00:00:00+00:00,27085.260098175,19.163008165,56,-1073.12845725,1073.12845725,159,3.9758653878672794,0.00010892781884567888,0.03975865387867279,13542.6300490875,1.4751691526810504,389.5812395706507,13935.87246620447,393.2424171169696
2023-09-07 00:00:00+00:00,27194.301427083,18.405423735,57,-1049.109152902,1049.109152902,158,3.90810461656905,0.00010707135935805616,0.0390810461656905,13597.1507135415,1.4558654102952517,391.03710498094597,13991.891101068923,394.7403875274231
2023-09-08 00:00:00+00:00,27221.130134525,18.423581721,57,-1050.144158071,1050.144158071,157,3.7002958403951314,0.0001013779682300036,0.03700295840395131,13610.5650672625,1.3798114329813345,392.4169164139273,14006.72528420137,396.1602169388698
2023-09-09 00:00:00+00:00,27169.04598665,19.802817521,57,-1128.760598706,1128.760598706,156,3.854540050471199,0.00010560383699921093,0.03854540050471199,13584.522993325,1.4345777518991263,393.8514941658264,13982.159624054744,397.63663072974487
2023-09-10 00:00:00+00:00,26995.584635617,18.611169569,57,-1060.836665419,1060.836665419,155,3.457877775138518,9.47363774010553e-05,0.03457877775138518,13497.7923178085,1.278731947100971,395.1302261129274,13896.745351139263,398.953033330763
2023-09-11 00:00:00+00:00,26346.726351092,16.218229916,58,-940.657335147,940.657335147,154,3.55245631180578,9.732757018645973e-05,0.0355245631180578,13173.363175546,1.2821314290596773,396.4123575419871,13573.637169435176,400.2739938891773
2023-09-12 00:00:00+00:00,26417.211485342,16.151769412,58,-936.802625925,936.802625925,153,4.243378109972887,0.00011625693451980512,0.04243378109972887,13208.605742671,1.5355920129236242,397.94794955491074,13610.461863200599,401.85612052959914
2023-09-13 00:00:00+00:00,26556.358981933,15.89678197,58,-922.01335426,922.01335426,152,3.7877860572973354,0.0001037749604738996,0.037877860572973356,13278.1794909665,1.377942551840393,399.32589210675116,13681.455256650965,403.2757656844642
2023-09-14 00:00:00+00:00,27001.974733333,16.16353,58,-937.48474,937.48474,151,3.529468312713796,9.66977619921588e-05,0.03529468312713796,13500.9873666665,1.30551526304106,400.6314073697922,13905.607643478012,404.62027681151085
2023-09-15 00:00:00+00:00,27050.149971108,16.192367961,58,-939.157341752,939.157341752,150,3.6964954174380504,0.00010127384705309728,0.036964954174380504,13525.074985554,1.3697363754686676,402.0011437452609,13931.105976193008,406.03099063900845
2023-09-16 00:00:00+00:00,27205.002415017,14.459983499,58,-838.679042946,838.679042946,149,3.552045417745337,9.731631281494074e-05,0.03552045417745337,13602.5012075085,1.3237452625755064,403.3248890078364,14009.895456848979,407.3942493404793
2023-09-17 00:00:00+00:00,27070.228184867,14.388348396,58,-834.524206985,834.524206985,148,3.3450368826512533,9.164484610003433e-05,0.03345036882651253,13535.1140924335,1.2404234479474738,404.5653124557839,13943.786100805211,408.67200837171185
2023-09-18 00:00:00+00:00,27255.617256258,14.044696682,58,-814.592407543,814.592407543,147,3.5109700370472394,9.619095991910246e-05,0.035109700370472396,13627.808628129,1.3108719935335553,405.87618444931746,14037.830819047022,410.0221909180218
2023-09-19 00:00:00+00:00,27303.231108008,14.069231885,58,-816.015449324,816.015449324,146,3.7568070165254577,0.00010292621963083446,0.037568070165254576,13651.615554004,1.4051091808271314,407.2812936301446,14063.085056136924,411.4695021329244
2023-09-20 00:00:00+00:00,27123.975698742,15.973557007,58,-926.46630638,926.46630638,145,3.8154822611569337,0.00010453376057964202,0.038154822611569335,13561.987849371,1.4176855908301622,408.69897922097476,13974.918049549176,412.93020017817616
2023-09-21 00:00:00+00:00,26642.262461558,15.721320923,59,-927.557934483,927.557934483,144,3.78348804730629,0.0001036572067755148,0.0378348804730629,13321.131230779,1.3808312544726267,410.0798104754474,13735.48506540279,414.35383462379104
2023-09-22 00:00:00+00:00,26506.921766325,15.641457792,59,-922.846009739,922.846009739,143,3.639865401767021,9.972233977443892e-05,0.03639865401767021,13253.4608831625,1.3216661293779661,411.40147660482535,13669.177704249552,415.7168210870532
2023-09-23 00:00:00+00:00,26512.3517604,15.126103114,59,-892.440083743,892.440083743,142,3.4044464124683302,9.327250445118713e-05,0.0340444641246833,13256.1758802,1.236436723791674,412.637913328617,13673.167912959889,416.9920327598884
2023-09-24 00:00:00+00:00,26488.169909392,15.112306633,59,-891.626091332,891.626091332,141,3.454437032524026,9.464211048011031e-05,0.03454437032524026,13244.084954696,1.2534481514903055,413.8913614801073,13662.369900613414,418.284945917414
2023-09-25 00:00:00+00:00,26304.000876633,13.98673175,59,-825.21717325,825.21717325,140,3.3721628346978747,9.238802286843493e-05,0.03372162834697875,13152.0004383165,1.215087317260851,415.10644879736816,13571.539116070324,419.53867775382423
2023-09-26 00:00:00+00:00,26426.588367392,13.019854083,59,-768.171390917,768.171390917,139,3.8498683240825864,0.00010547584449541333,0.038498683240825865,13213.294183696,1.3936833625916687,416.50013215995983,13634.27079600875,420.97661231275015
2023-09-27 00:00:00+00:00,26607.546560742,13.109008583,59,-773.431506417,773.431506417,138,3.6634830960438856,0.0001003693998916133,0.036634830960438854,13303.773280371,1.335291740444917,417.83542390040475,13726.127437594141,422.35415722314065
2023-09-28 00:00:00+00:00,27107.917394067,12.622605833,59,-744.733744167,744.733744167,137,3.5767264808084063,9.799250632351799e-05,0.035767264808084065,13553.9586970335,1.328186383327757,419.1636102837325,13977.682428182392,423.7237311488916
2023-09-29 00:00:00+00:00,27689.086261833,11.090944444,59,-654.365722222,654.365722222,136,3.5547192975269413,9.738956979525866e-05,0.03554719297526941,13844.5431309165,1.3483140995318614,420.5119243832644,14269.656442436813,425.1133115203138
2023-09-30 00:00:00+00:00,27865.93901905,11.161783333,59,-658.545216667,658.545216667,135,3.5335827746762924,9.681048697743267e-05,0.03533582774676292,13932.969509525,1.3488575632588364,421.8607819465232,14359.472834035281,426.50332451028044
2023-10-01 00:00:00+00:00,28000.426726708,11.215652778,59,-661.723513889,661.723513889,134,3.3992194079878515,9.312929884898223e-05,0.03399219407987852,14000.213363354,1.3038300542653094,423.1646120007885,14428.060237874115,427.8468745201153
2023-10-02 00:00:00+00:00,28409.874632425,11.379658333,59,-671.399841667,671.399841667,133,3.7218999308200362,0.00010196986111835716,0.037218999308200364,14204.9373162125,1.4484754853291577,424.61308748611765,14634.276293704319,429.3389774918196
2023-10-03 00:00:00+00:00,27608.905429783,11.058827778,59,-652.470838889,652.470838889,132,3.992625214226452,0.00010938699217058773,0.03992625214226452,13804.4527148915,1.510027561043085,426.12311504716075,14235.348684043734,430.8959691522341
2023-10-04 00:00:00+00:00,27345.3929883,12.3150375,60,-738.90225,738.90225,131,3.7011814220021027,0.00010140223073978363,0.037011814220021026,13672.69649415,1.386441924734829,427.50955697189556,14105.022599039456,432.3261048894565
2023-10-05 00:00:00+00:00,27188.3212184,12.2443,60,-734.658,734.658,130,3.4638640128344216,9.490038391327182e-05,0.034638640128344216,13594.1606092,1.290091060791757,428.79964803268734,14027.817833063578,433.6572238635781
2023-10-06 00:00:00+00:00,27178.821693175,12.240021875,60,-734.4013125,734.4013125,129,3.3710323884761686,9.235705173907312e-05,0.03371032388476169,13589.4108465875,1.2550779206618032,430.05472595334913,14024.3631996744,434.952353086901
2023-10-07 00:00:00+00:00,27307.0729152,12.2904,61,-749.7144,749.7144,128,3.376178095921075,9.249803002523494e-05,0.03376178095921075,13653.5364576,1.2629252252057246,431.31765117855485,14089.791968147922,436.2555105479223
2023-10-08 00:00:00+00:00,27176.0132293,12.2314125,61,-746.1161625,746.1161625,127,3.3204953430185298,9.09724751511926e-05,0.0332049534301853,13588.00661465,1.2361345941054878,432.5537857726603,14025.53794703562,437.5313323856208
2023-10-09 00:00:00+00:00,26690.843825208,12.013046875,61,-732.795859375,732.795859375,126,3.2563936896933576,8.92162654710509e-05,0.03256393689693358,13345.421912604,1.1906287041780583,433.74441447683836,13784.182908605302,438.76099600130146
2023-10-10 00:00:00+00:00,26273.446914975,11.825184375,61,-721.336246875,721.336246875,125,3.3132427992560305,9.077377532208302e-05,0.033132427992560304,13136.7234574875,1.192469983598308,434.93688446043666,13576.716751464472,439.9932939769715
2023-10-11 00:00:00+00:00,26041.3013016,15.6276,61,-953.2836,953.2836,124,3.31809631125467,9.090674825355261e-05,0.0331809631125467,13020.6506508,1.1836650108097315,436.12054947124636,13461.86760814739,441.2169573473893
2023-10-12 00:00:00+00:00,25774.863264583,15.467708333,61,-943.530208333,943.530208333,123,3.375247766360353,9.247254154411926e-05,0.03375247766360353,12887.4316322915,1.1917335570140724,437.3122830282604,13329.881123649322,442.4494913578219
2023-10-13 00:00:00+00:00,25748.756863917,15.452041667,61,-942.574541667,942.574541667,122,3.471617461119817,9.511280715396759e-05,0.03471617461119817,12874.3784319585,1.2245182730260684,438.5368013012865,13318.094524202495,443.7160922439962
2023-10-14 00:00:00+00:00,25857.181744983,15.517108333,61,-946.543608333,946.543608333,121,3.4223710374021397,9.376359006581204e-05,0.034223710374021395,12928.5908724915,1.2122310946968922,439.7490323959834,13373.560800243971,444.96992775247054
2023-10-15 00:00:00+00:00,25915.018531567,15.551816667,61,-948.660816667,948.660816667,120,3.170456481217826,8.68618214032281e-05,0.03170456481217826,12957.5092657835,1.1255128556751597,440.87454525165856,13403.643357290039,446.13409150653933
2023-10-16 00:00:00+00:00,26302.788842958,15.784520833,61,-962.855770833,962.855770833,119,3.391550357935908,9.291918788865502e-05,0.03391550357935908,13151.394421479,1.2220168892472167,442.0965621409058,13598.79198429226,447.39756281325936
2023-10-17 00:00:00+00:00,26329.531312125,16.184899479,62,-1003.463767708,1003.463767708,118,3.941142806682829,0.00010797651525158436,0.03941142806682829,13164.7656560625,1.4214855196453664,443.5180476605512,13613.63301282517,448.86735676267017
2023-10-18 00:00:00+00:00,26200.053684892,16.01714075,63,-1009.07986725,1009.07986725,117,4.450399916316963,0.00012192876483060171,0.044503999163169626,13100.026842446,1.597270092147168,445.11531775269833,13550.5461991432,450.51935669720115
2023-10-19 00:00:00+00:00,25973.204876367,15.878459,63,-1000.342917,1000.342917,116,3.4514217272210006,9.455949937591782e-05,0.034514217272210004,12986.6024381835,1.2280066251487054,446.343324377847,13438.392402390678,451.78996420717885
2023-10-20 00:00:00+00:00,26660.050359417,16.235361806,64,-1039.063155556,1039.063155556,115,3.759432520825761,0.0001029981512555003,0.03759432520825761,13330.0251797085,1.3729679496992437,447.7162923275462,13783.234645396447,453.20946568794716
2023-10-21 00:00:00+00:00,26914.024830775,16.44376425,64,-1052.400912,1052.400912,114,3.7171081163147623,0.00010183857852917157,0.03717108116314762,13457.0124153875,1.3704430156324767,449.0867353431787,13911.638478298843,454.62606291134216
2023-10-22 00:00:00+00:00,27281.606463433,16.668347,64,-1066.774208,1066.774208,113,3.3986154936493387,9.311275325066681e-05,0.03398615493649339,13640.8032317165,1.2701327454557167,450.3568680886344,14096.741758857714,455.93852714121385
2023-10-23 00:00:00+00:00,28196.974671233,17.227613,64,-1102.567232,1102.567232,112,3.560819770001584,9.755670602744065e-05,0.03560819770001584,14098.4873356165,1.375401984432334,451.7322700730668,14555.845744603006,457.3584089865053
2023-10-24 00:00:00+00:00,30091.554249117,18.3851515,64,-1176.649696,1176.649696,111,4.20219342918768,0.00011512858710103234,0.042021934291876804,15045.7771245585,1.7321990621874532,453.46446913525426,15504.92038763462,459.1432630761192
2023-10-25 00:00:00+00:00,29852.271078558,18.23895575,64,-1167.293168,1167.293168,110,3.635674407001509,9.960751800004134e-05,0.03635674407001509,14926.135539279,1.4867553143997896,454.95122444965403,15386.811291790358,460.67575251135895
